Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,roi and,,,,,,4400,47,2.28,0.03,256000000,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.01,0.00,0.00,0.00,1.00,0.66,0.44,0.00,0.00,0.44,0.54,0.00",20,,
us,service level agreement,,,,,,4400,70,7.31,0.10,542000000,Informational,"Site Links, Video, People Also Ask, Related Searches, Things To Know, AI Overview","0.81,0.81,0.81,1.00,0.81,1.00,0.81,0.81,0.81,1.00,1.00,0.81",20,,
us,sop acronym,,,,,,4400,42,0.00,0.00,3790000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Short Videos, Site Links, Video, Featured Snippet","0.54,0.66,0.81,0.81,0.81,0.66,0.66,0.66,0.66,0.66,0.81,0.54",20,,
us,sop what,,,,,,4400,35,2.90,0.02,217000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.54,0.66,0.01,0.01,0.02,0.01,0.01,0.00,0.07,0.81,1.00,0.01",20,,
us,sops meaning,,,,,,4400,42,6.14,0.00,240000000,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel, Image Pack","0.81,0.36,0.36,0.29,0.36,0.66,0.29,0.29,0.54,0.66,0.36,0.54",20,,
us,total productive maintenance,,,,,,4400,31,4.85,0.16,65600000,Informational,"Video Carousel, Related Searches, Site Links, Adwords Bottom, People Also Ask, Things To Know, Adwords Middle, AI Overview, Knowledge Panel, Video","1.00,1.00,0.44,0.15,0.66,0.15,0.13,0.13,0.13,0.10,0.10,0.10",20,,
us,uid uid,,,,,,4400,33,0.00,0.00,227000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.19,0.01,0.29,0.81,0.81,0.44,1.00,0.00,0.07,0.36,0.66,0.66",75,,
us,waste meaning,,,,,,4400,50,0.00,0.00,914000000,Informational,"People Also Ask, Related Searches, Short Videos, Knowledge Panel, Video","0.54,0.44,0.54,0.35,0.54,0.66,0.44,0.66,0.35,0.35,0.54,0.44",70,,
us,assets meaning,,,,,,3600,60,0.17,0.00,1460000000,Informational,"Short Videos, Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.29,0.29,0.24,0.29,0.29,0.24,0.19,0.19,0.24,0.29,0.36,0.29",20,,
us,capex definition,,,,,,3600,40,0.03,0.03,26100000,Informational,"AI Overview, Instant Answer, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.13,0.54,1.00,0.54,0.28,0.24,0.36,0.43,0.54,0.43,0.66,0.66",20,,
us,capex expenditure,,,,,,3600,39,2.10,0.01,21400000,Informational,"Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.24,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03",20,,
us,credit memo,,,,,,3600,23,5.62,0.02,105000000,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.35,0.44,0.44,0.44,0.54,0.35,0.35,0.35,0.35,0.35,0.44,0.35",20,,
us,csx gateway,,,,,,3600,33,0.00,0.00,374000,"Informational, Transactional","Image Pack, Video, Related Searches, Things To Know","0.24,0.29,0.16,0.08,0.10,0.10,0.16,0.13,0.16,0.13,0.16,0.13",75,,
us,define administration,,,,,,3600,38,0.00,0.00,1060000000,Informational,"Image Pack, Site Links, Video, People Also Ask, Related Searches, See Results About, Knowledge Panel","0.15,0.15,0.81,0.66,0.66,0.81,0.28,0.43,0.36,0.66,0.54,0.54",20,,
us,define asset,,,,,,3600,59,1.42,0.00,224000000,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.29,0.36,0.29,0.24,0.16,0.19,0.19,0.24,0.24,0.13,0.13,0.10",20,,
us,define defect,,,,,,3600,51,0.00,0.00,137000000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.54,0.10,0.16,0.23,0.44,0.54,0.44,0.35,0.29,0.44,0.54,1.00",70,,
us,definition of asset,,,,,,3600,59,1.71,0.00,1500000000,Informational,"Site Links, Video, Related Searches, Short Videos, Knowledge Panel","0.05,0.16,0.16,0.16,0.12,0.36,0.19,0.10,0.24,0.36,0.44,0.54",20,,
us,definition of salvaging,,,,,,3600,39,0.00,0.00,314000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.66,0.81,0.66,0.81,0.81,0.81,0.53,0.53,0.81,1.00,1.00,0.81",70,,
us,failing safe,,,,,,3600,49,0.00,0.00,1520000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.00,0.00,0.81,1.00,1.00,0.43,0.66,0.00,0.05,0.43,0.81,0.66",20,,
us,failure mode and effects analysis,,,,,,3600,43,0.90,0.04,147000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.54,0.54,0.54,0.81,0.43,0.28,0.66,0.54,0.66,0.54,0.66,0.54",20,,
us,fmea analysis,,,,,,3600,39,0.90,0.04,3810000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack","0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.43,0.43,0.54,0.54,0.54",20,,
us,fmea meaning,,,,,,3600,34,0.47,0.01,2910000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.65,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81",20,,
us,gis systems definition,,,,,,3600,50,0.00,0.00,26400000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.28,0.03,0.81,1.00,1.00,0.36,0.43,0.00,0.07,1.00,0.81,0.43",20,,
us,inventory stock turnover,,,,,,3600,28,0.48,0.05,12300000,Informational,"Image Pack, Site Links, Video, Featured Snippet, Adwords Bottom, People Also Ask, Related Searches, Short Videos","0.00,0.03,0.35,1.00,0.81,0.35,0.35,0.00,0.29,0.35,0.66,0.54",20,,
us,inventory turns,,,,,,3600,35,0.48,0.05,85300000,Informational,"Site Links, Short Videos, Video, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Knowledge Panel","0.54,0.19,0.66,0.66,0.44,0.19,0.29,0.12,0.35,0.35,0.66,0.44",20,,
us,lead time definition,,,,,,3600,44,0.46,0.01,701000000,Informational,"Related Searches, Short Videos, AI Overview, Instant Answer, Site Links, Video, People Also Ask","0.66,0.66,0.66,0.44,0.81,0.66,0.81,0.44,0.44,0.53,0.53,0.66",20,,
us,maintenance management system,,,,,,3600,51,15.90,0.51,880000000,"Informational, Commercial","AI Overview, Video, Video Carousel, People Also Ask, Related Searches, Adwords Middle","0.36,0.10,0.29,0.29,0.16,0.24,0.24,0.29,0.44,1.00,0.44,0.81",90,,
us,maitenance,,,,,,3600,60,4.57,0.01,1590000000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Instant Answer, Knowledge Panel, Video","0.44,0.81,0.36,0.19,0.29,0.24,0.29,0.36,0.16,0.36,0.29,0.13",20,,
us,maquiladora,,,,,,3600,48,0.00,0.00,1420000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Knowledge Panel, Local Pack, Video, Image","0.23,0.36,0.29,0.29,0.54,0.36,0.19,0.13,0.15,0.29,0.36,0.29",70,,
us,meaning refurbishment,,,,,,3600,48,0.81,0.00,17300000,Informational,"Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel","0.00,0.00,0.00,0.00,1.00,0.66,0.81,0.00,0.08,0.00,0.00,0.00",70,,
us,obm,,,,,,3600,46,6.96,0.01,8180000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video, Video Carousel","0.53,1.00,1.00,0.53,0.53,0.53,0.66,0.53,0.44,0.53,0.66,0.44",20,,
us,pareto analysis,,,,,,3600,48,0.64,0.01,9720000,Informational,"Knowledge Panel, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.53,0.66,0.81,0.81,0.81,0.66,0.66,0.66,0.66,0.66,0.66,0.66",20,,
us,purchase and order,,,,,,3600,35,0.00,0.33,2870000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, Knowledge Panel","0.08,0.01,0.66,0.81,1.00,0.01,0.03,0.00,0.03,0.00,0.00,0.00",20,,
us,register meaning,,,,,,3600,45,0.00,0.00,1610000000,"Informational, Transactional","Video, People Also Ask, Related Searches, Knowledge Panel, Image Pack","0.10,0.54,0.13,0.08,0.19,0.07,0.08,0.16,0.10,0.16,0.05,0.16",70,,
us,regulated asset value,,,,,,3600,13,2.09,0.81,173000000,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.04,0.01,0.00,0.19,1.00,0.81,0.03,0.00,0.08,0.66,0.05,0.02",90,,
us,sop standard operating procedure,,,,,,3600,49,4.03,0.15,67100000,Informational,"Things To Know, AI Overview, Knowledge Panel, Video, People Also Ask, Related Searches","0.81,0.81,0.66,0.16,0.08,0.12,0.07,0.54,0.44,0.35,0.44,0.29",70,,
us,statistical process control,,,,,,3600,45,2.62,0.10,318000000,Informational,"Short Videos, Things To Know, AI Overview, Image Pack, Video, Video Carousel, People Also Ask, Related Searches","0.43,0.54,0.54,0.66,0.66,0.54,0.43,0.36,0.36,0.43,0.43,0.43",90,,
us,turnaround time,,,,,,3600,36,0.00,0.00,3290000000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video, Video Carousel","0.44,0.54,0.54,0.44,0.44,0.44,0.54,0.44,0.44,0.54,0.44,0.44",20,,
us,what are sops,,,,,,3600,47,2.90,0.02,287000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.29,0.44,0.81,0.53,0.81,0.66,0.81,0.66,0.53,1.00,0.66,0.66",90,,
us,what does esg stand for,,,,,,3600,50,0.99,0.05,144000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.19,0.24,0.19,0.19,0.16,0.16,0.13,0.13,0.13,0.10,0.19,0.19",20,,
us,what does sop mean,,,,,,3600,54,7.89,0.00,234000000,Informational,"Instant Answer, Video, People Also Ask, Related Searches, AI Overview","0.44,0.53,0.53,0.53,0.66,0.66,0.66,0.66,0.66,0.53,1.00,0.53",20,,
us,what is a sku,,,,,,3600,34,0.71,0.05,374000000,Informational,"Site Links, Video, Video Carousel, Related Searches, Short Videos, AI Overview","0.54,0.43,0.43,0.66,0.54,0.54,0.66,0.54,0.54,0.54,0.66,0.54",20,,
us,what is a sop,,,,,,3600,39,2.90,0.02,287000000,Informational,"Video, Related Searches, Short Videos, AI Overview, Site Links","0.43,0.81,1.00,0.65,1.00,0.81,0.81,0.81,0.81,1.00,0.81,0.81",20,,
us,what is regression analysis,,,,,,3600,53,0.97,0.01,118000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Site Links","0.53,0.53,0.81,0.81,0.81,0.53,0.44,0.44,0.53,0.66,0.66,0.81",20,,
us,a s s e t,,,,,,2900,60,4.04,0.01,3150000000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,1.00",20,,
us,application programming interface,,,,,,2900,70,3.21,0.04,208000000,Informational,"Related Searches, Things To Know, AI Overview, Site Links, Video, People Also Ask","0.03,0.03,0.02,0.02,0.08,0.02,0.02,0.08,0.01,0.02,0.01,0.01",20,,
us,asset care,,,,,,2900,8,2.62,0.06,492000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.43,0.54,0.54,0.66,0.36,0.43,0.28,0.54,0.28,0.36,0.43,1.00",20,,
us,automation dictionary,,,,,,2900,47,3.25,0.00,34200000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches","0.19,0.02,0.54,0.66,0.81,0.01,0.03,0.00,0.03,0.01,1.00,0.03",70,,
us,calibrate definition,,,,,,2900,50,3.58,0.00,180000000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches","0.12,0.35,0.29,0.29,0.44,0.35,0.16,0.16,0.54,0.54,0.54,0.35",70,,
us,data mining definition,,,,,,2900,50,0.61,0.03,324000000,Informational,"AI Overview, Site Links, Video, People Also Ask, Related Searches","0.19,0.43,0.54,0.54,0.43,0.36,0.36,0.24,0.28,0.43,0.43,0.36",20,,
us,define compliance,,,,,,2900,44,5.45,0.01,574000000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.81,0.44,0.66,0.35,0.66,0.35,0.35,0.53,0.44,0.66,0.44,0.29",70,,
us,define configuration,,,,,,2900,52,0.00,0.00,2310000000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.44,0.66,0.66,0.44,0.53,0.53,0.13,0.44,0.53,0.53,0.53,0.66",70,,
us,define inspect,,,,,,2900,47,3.27,0.00,71700000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.16,0.35,0.44,0.44,0.66,0.53,0.29,0.29,0.35,1.00,0.53,0.81",70,,
us,definition for geographic information system,,,,,,2900,48,0.00,0.00,95500000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video","0.00,0.00,0.00,1.00,1.00,0.36,0.43,0.00,0.07,1.00,0.81,0.43",20,,
us,deming cycle,,,,,,2900,32,0.95,0.02,3590000,Informational,"AI Overview, Video, Image, People Also Ask, Related Searches, Things To Know","0.54,0.54,0.81,0.81,0.54,0.54,0.54,0.36,0.81,0.54,0.65,0.54",75,,
us,depreciated meaning,,,,,,2900,47,0.09,0.00,5850000,Informational,"Short Videos, Knowledge Panel, Video, People Also Ask, Related Searches","0.08,0.06,0.06,0.16,0.19,0.16,0.06,0.19,0.24,1.00,0.19,0.08",70,,
us,depreciation def,,,,,,2900,51,0.09,0.00,29300000,Informational,"Short Videos, Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.07,0.23,0.07,0.05,0.66,1.00,0.02,0.08,0.19,0.10,0.29,0.15",20,,
us,enterprise asset management,,,,,,2900,43,11.01,0.19,232000000,Informational,"Video Carousel, Related Searches, Adwords Middle, Site Links, Video, Adwords Bottom, People Also Ask, AI Overview, Image Pack","0.54,0.54,0.43,0.65,0.65,0.81,0.81,0.65,0.65,0.65,0.81,1.00",20,,
us,facilities management software,,,,,,2900,33,34.25,0.32,246000000,"Informational, Commercial","Adwords Top, Video Carousel, People Also Ask, Related Searches, Adwords Middle, AI Overview, Site Links, Video","0.29,0.29,0.24,0.53,0.35,0.53,0.44,0.66,0.66,1.00,0.44,0.44",20,,
us,gis definition,,,,,,2900,29,3.95,0.00,179000000,Informational,"Short Videos, AI Overview, Video, Video Carousel, People Also Ask, Related Searches","0.29,0.44,0.36,0.29,0.16,0.13,0.07,0.07,0.54,0.66,0.10,0.07",75,,
us,induction motor invention,,,,,,2900,34,0.74,0.26,681000,Informational,"People Also Ask, Related Searches, AI Overview, Video, Image, Video Carousel","0.24,0.03,0.81,0.05,1.00,0.43,0.66,0.00,0.13,0.43,0.81,0.66",90,,
us,kitting,,,,,,2900,31,4.57,0.07,3000000,Informational,"Image Pack, Site Links, Video, Short Videos, Things To Know, AI Overview, Instant Answer, Video Carousel, People Also Ask, Related Searches","0.80,0.80,0.66,0.66,0.66,0.80,0.80,0.80,0.80,0.80,0.80,1.00",20,,
us,lean management,,,,,,2900,31,2.59,0.13,318000000,Informational,"People Also Ask, Related Searches, See Results About, AI Overview, Site Links, Video","0.66,0.80,0.66,0.80,0.80,1.00,0.66,0.52,0.66,0.66,0.66,0.66",20,,
us,maintenance preventive maintenance,,,,,,2900,38,11.23,0.13,99700000,Informational,"People Also Ask, Related Searches, Things To Know, Adwords Middle, AI Overview, Site Links, Video Carousel, Video, Adwords Bottom","0.01,0.00,0.00,0.01,1.00,0.66,0.02,0.00,0.00,0.00,0.00,0.00",20,,
us,matinence,,,,,,2900,66,4.57,0.01,1590000000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Instant Answer, Knowledge Panel, Video","0.52,0.52,0.80,1.00,1.00,0.66,1.00,0.44,0.44,0.80,0.66,1.00",20,,
us,meaning backlog,,,,,,2900,48,0.00,0.00,23600000,Informational,"Knowledge Panel, Video, Video Carousel, People Also Ask, Related Searches, Short Videos","0.44,0.53,0.53,0.53,0.53,0.53,0.44,0.53,0.44,0.53,1.00,0.81",70,,
us,meaning configuration,,,,,,2900,53,0.00,0.00,571000000,Informational,"Knowledge Panel, Video, Video Carousel, People Also Ask, Related Searches, Short Videos","0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.35,0.44,0.53,1.00,0.81",70,,
us,oee meaning,,,,,,2900,34,0.76,0.04,3100000,Informational,"People Also Ask, Related Searches, Image Pack, Site Links, Video, Featured Snippet","0.52,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.66,0.80,0.80,0.52",20,,
us,qa meaning,,,,,,2900,44,2.11,0.00,348000000,Informational,"Related Searches, AI Overview, Site Links, Video, People Also Ask","0.36,0.54,0.54,0.54,0.54,0.43,0.36,0.43,0.54,0.54,0.54,0.54",20,,
us,refurbish meaning,,,,,,2900,50,0.81,0.00,223000000,Informational,"Knowledge Panel, Video, Image, People Also Ask, Related Searches, Short Videos","0.03,0.44,0.19,0.05,0.29,0.36,0.29,0.19,0.29,0.16,0.08,0.12",70,,
us,remote terminal unit,,,,,,2900,21,3.81,0.01,87700000,Informational,"AI Overview, Image Pack, Video, Video Carousel, People Also Ask, Related Searches","0.66,0.44,0.81,0.66,0.81,0.66,0.10,0.18,0.35,0.81,0.29,0.81",90,,
us,service level agreement means,,,,,,2900,60,0.81,0.00,346000000,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.00,0.00,0.00,0.00,1.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00",90,,
us,skus meaning,,,,,,2900,37,1.20,0.01,168000000,Informational,"Image Pack, Site Links, Video, People Also Ask, Related Searches, AI Overview","0.10,0.10,0.08,0.08,0.10,0.10,0.08,0.15,0.23,0.19,0.36,1.00",20,,
us,sop definition,,,,,,2900,44,2.39,0.00,247000000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.54,0.54,0.65,0.54,0.43,0.54,0.54,0.54,0.65,0.81,0.81,0.81",70,,
us,sop meaning in business,,,,,,2900,45,1.58,0.00,98700000,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.43,0.65,0.54,0.65,0.65,0.54,0.65,0.81,1.00,0.81,1.00,0.81",20,,
us,standard operating procedures,,,,,,2900,56,4.03,0.15,213000000,Informational,"Related Searches, Things To Know, Knowledge Panel, Image Pack, Video, Featured Snippet, People Also Ask","0.44,1.00,1.00,0.53,0.53,0.35,0.35,0.53,0.35,0.53,0.35,0.53",70,,
us,turned around time,,,,,,2900,31,0.00,0.00,5290000000,Informational,"AI Overview, Site Links, Video, People Also Ask, Related Searches","0.24,0.03,0.81,1.00,1.00,0.36,0.54,0.00,0.13,0.24,0.36,0.43",20,,
us,waste definition,,,,,,2900,52,0.00,0.00,1090000000,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.16,0.35,0.35,0.44,0.44,0.54,0.16,0.29,0.29,0.35,0.35,0.16",20,,
us,what does compliance mean,,,,,,2900,36,1.24,0.00,824000000,Informational,"Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel","0.54,0.65,0.54,0.54,0.81,0.54,0.43,0.65,0.81,0.65,1.00,0.65",70,,
us,what is an oem,,,,,,2900,39,0.17,0.00,305000000,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.44,0.53,0.44,0.53,0.53,0.66,0.35,1.00,0.44,0.66,0.81,0.44",20,,
us,what is compliance,,,,,,2900,38,2.09,0.01,826000000,Informational,"Related Searches, Short Videos, AI Overview, Knowledge Panel, Site Links, Video, People Also Ask","0.66,0.80,0.80,0.80,1.00,0.80,0.66,0.66,0.66,1.00,1.00,0.80",20,,
us,what is contingency,,,,,,2900,52,0.03,0.01,143,Informational,"Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel","0.10,0.44,0.35,0.66,0.35,0.53,0.81,0.81,0.66,0.81,1.00,0.44",70,,
us,what is lead time,,,,,,2900,41,0.41,0.01,2010000000,Informational,"Instant Answer, Site Links, Video, Video Carousel, Related Searches, AI Overview","0.43,0.54,0.43,0.81,1.00,0.65,0.54,0.43,0.65,0.54,0.65,0.65",20,,
us,what is quality assurance,,,,,,2900,57,0.50,0.01,334000000,Informational,"Site Links, Video, People Also Ask, Related Searches, See Results About, AI Overview","0.80,1.00,0.80,1.00,0.80,0.80,0.80,0.66,0.66,0.66,0.80,0.80",20,,
us,augmentation meaning,,,,,,2400,48,0.00,0.00,105000000,Informational,"Video, People Also Ask, Related Searches, Knowledge Panel","0.36,0.28,0.28,0.24,0.28,0.28,0.28,0.36,0.28,0.28,0.36,0.54",70,,
us,computerized maintenance management systems,,,,,,2400,45,15.90,0.51,17300000,Informational,"Things To Know, AI Overview, Site Links, Video Carousel, People Also Ask, Related Searches","0.01,0.02,0.13,0.01,0.02,0.23,0.04,0.03,0.03,1.00,0.15,0.54",20,,
us,condition monitoring,,,,,,2400,28,11.64,0.45,659000000,Informational,"People Also Ask, Related Searches, Site Links, Video, Video Carousel, Things To Know, AI Overview, Image Pack, Adwords Bottom","0.54,0.54,0.36,0.54,0.54,0.65,0.65,0.43,1.00,0.43,0.43,0.43",20,,
us,configuration meaning,,,,,,2400,52,0.00,0.00,730000000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches, Short Videos","0.36,0.22,0.65,0.81,0.54,0.36,0.65,0.36,0.54,0.65,1.00,0.43",70,,
us,data mining meaning,,,,,,2400,74,0.61,0.03,324000000,Informational,"Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel, Image Pack, Site Links","0.66,0.80,0.66,0.66,0.80,0.52,0.44,0.52,0.44,0.80,0.66,0.52",20,,
us,define 5s methodology,,,,,,2400,50,0.61,0.29,528000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.24,0.03,1.00,1.00,0.81,0.44,0.81,0.00,0.16,0.44,0.44,0.53",90,,
